110,1252,"BORKO","NEJC","0:59:54"
111,1142,"KODELJA","IZTOK","0:59:55"
112,367,"ZUPAN","BLAŽ","1:00:12"
113,469,"BODLAJ","ROK","1:00:18"
113,859,"BERLOŽNIK","SIMON","1:00:18"
115,816,"HRIBAR","MATJAŽ","1:00:24"
115,1478,"VESELIČ","IVO","1:00:24"
117,1301,"BULC","MATEJ","1:00:25"
118,1372,"PRITRŽNIK","TOMAŽ","1:00:28"
118,1682,"KRAJNIK","LUKA","1:00:28"
120,292,"KRAMBERGER","ŽIGA","1:00:31"
121,1351,"DOBRAVC","ROK","1:00:33"
122,1561,"KURNIK","ANDREJ","1:00:35"
123,1494,"MARTINČIČ","GAŠPER","1:00:36"
124,1188,"TOFANT","DENIS","1:00:38"
125,1432,"JOVAN","JAN","1:00:41"
126,1001,"KAINZ","MATEJ","1:00:47"
126,338,"JEREB","ANDRAŽ","1:00:47"
128,1011,"ŠTUKLEK","GREGOR","1:01:00"
129,649,"KROPEJ","FRANCI","1:01:02"
130,1566,"AHAČIČ","GAŠPER","1:01:03"
131,1052,"RODE","SANDI","1:01:07"
132,782,"ABUNAR","GREGOR","1:01:15"
133,729,"VODENIK","ANDREJ","1:01:17"
134,1459,"ROBIČ","LOVRO","1:01:22"
135,187,"DRNOVŠEK","MATEJ","1:01:33"
136,736,"HOČEVAR","JERNEJ","1:01:34"
137,431,"TERTINEK","ALEŠ","1:01:35"
138,1436,"KOGOVŠEK","DOMEN","1:01:36"
139,976,"GALAUZ","MATHIAS","1:01:37"
140,1505,"GROS","TILEN","1:01:46"
141,929,"DORNIK","BLAŽ","1:01:50"
142,777,"KONČINA","LUKA","1:01:51"
142,1573,"ROJEC","MATEJ","1:01:51"
144,290,"KODRIČ","BORIS","1:01:52"
145,321,"UMEK","ALJOŠA","1:01:55"
146,1151,"ZEL","TADEJ","1:01:57"
147,1475,"HOČEVAR","JANI","1:02:00"
148,1220,"FILIPIČ","EMIL","1:02:06"
149,1258,"DOBRAVC","MATJAZ","1:02:09"
149,1164,"URANIČ","PRIMOŽ","1:02:09"
151,753,"POLJANŠEK","DOMEN","1:02:23"
152,871,"KUHTA","BLAŽ","1:02:31"
153,372,"VRHOVNIK","KRISTIJAN","1:02:38"
154,393,"ŠTEHARNIK","MATEJ","1:02:44"
155,890,"PRIJATELJ","VASJA","1:02:59"
156,1493,"DROBNE","ROBERT","1:03:01"
157,1050,"RAVNIK","BOŠTJAN","1:03:08"
158,42,"OPREŠNIK","ANDREJ","1:03:13"
159,1155,"ESIH","LUKA","1:03:15"
160,1119,"ČAUŠEVIĆ","SANEL","1:03:16"
161,1658,"MUROVEC","ERIK","1:03:23"
162,1553,"PEČNIK","UROŠ","1:03:27"
162,303,"DOBNIK","MATJAŽ","1:03:27"
164,16,"KOKALJ","URH","1:03:35"
165,26,"MARN","MARKO","1:03:36"
166,329,"KOVAČ","KLEMEN","1:03:37"
167,506,"NOVSAK","BOSTJAN","1:03:40"
168,373,"NOVAK","ŽIGA","1:03:53"
169,374,"NOVAK","MITJA","1:03:54"
170,518,"GRUNTAR","ANŽE","1:03:57"
171,749,"MLINAR","MITJA","1:04:08"
172,1373,"KLEČ","GREGA","1:04:10"
173,4,"ŽAGAR","DOMEN","1:04:11"
174,47,"MUHOVIC","ŽAN","1:04:15"
175,87,"PERPAR","FRANCI","1:04:19"
175,882,"ZUPANČIČ","DENIS","1:04:19"
177,1427,"CEGLAR","MAJ","1:04:21"
178,1560,"LOPATIČ","SANDI","1:04:30"
179,1325,"KOŽELJ","URH","1:04:31"
180,83,"BLATNIK","MATJAŽ","1:04:38"
181,246,"BOC","LUKAS","1:04:44"
182,1607,"TOMAŽIN","JOŽE","1:04:56"
183,1429,"GOBEC","MATIC","1:04:57"
184,1547,"ŠTEHARNIK","PRIMOŽ","1:05:02"
185,269,"ZALOKAR","KLEMEN","1:05:06"
186,226,"MIHELIN","ANDREJ","1:05:14"
187,1359,"MIKLAVC","ROK","1:05:15"
188,1143,"TRATNIK","ALJAŽ","1:05:16"
189,810,"ŽEN","TOMAŽ","1:05:17"
190,227,"MARKELJ","DUŠAN","1:05:23"
191,915,"TURK","NEJC","1:05:24"
191,1517,"OŠTARIJAŠ","ANŽE","1:05:24"
193,1244,"ROŽEJ","ŽIGA","1:05:30"
193,298,"AHLIN","TOMAŽ","1:05:30"
195,849,"LENŠČAK","ANDREJ","1:05:37"
196,933,"KLEMENČIČ","DOMINIK","1:05:40"
197,1647,"HRIBAR","DOMEN","1:05:41"
198,521,"DOLINAR","DANIJEL","1:05:43"
199,1182,"VRTAČNIK","JAKA","1:05:46"
200,1608,"JARC","PRIMOŽ","1:05:48"
201,828,"GODAR","MARJAN","1:05:58"
201,1075,"VOH","PETER","1:05:58"
203,560,"MEDIŽEVEC","MATEVŽ","1:06:01"
204,1486,"KALTAK","ALJAZ","1:06:02"
205,1587,"ŽNIDAR","MATJAŽ","1:06:04"
206,436,"KERŠMANC","ŽIGA","1:06:09"
207,279,"KOVACS","DAVID","1:06:16"
208,104,"KOK","GREGOR","1:06:17"
209,1596,"SLANIČ","LUKA","1:06:19"
210,217,"SAJOVIC","UROŠ","1:06:23"
211,870,"PERNE","LUKA","1:06:29"
212,38,"NOVAK","ERVIN","1:06:31"
212,1689,"MIHELJ","GREGOR","1:06:31"
214,747,"POČIVALŠEK","DEJAN","1:06:35"
215,1299,"GORISEK","ANZE","1:06:38"
216,383,"VERDNIK","MARIO","1:06:39"
217,127,"ŠVAB","ANŽE","1:06:40"
218,35,"MEDVED","ALEŠ","1:06:46"
219,91,"IKIĆ","DENIS","1:06:50"
219,1089,"JENKO","TINE","1:06:50"
221,722,"KELENC","DAVID","1:06:56"
222,642,"ZAMAN","JOST","1:07:00"
223,55,"OGRINC","LUKA","1:07:02"
